ProductSKU,RecordUID,DeptName,ItemName,ItemDetailedSpecs,SellingPrice,CostPrice,CurrentStock(QTY),CaseQuantity(CTN),UPC(BARCODE),AlternateLookupBarcode(ALPHANUMERIC),ProductVariant,DimensionScale,AltKeyAlpha,AltKeyBeta,AltKeyGamma,AltKeyDelta,AltKeyEpsilon,AltKeyZeta
4491,,CONFECTIONARIES & BAKING,DE CEDARS CHINCHIN 750G,DE CEDARS CHINCHIN 750G,0,0,14,1,6.31391E+11,6.31391E+11,,,,,,,,
4492,,CONFECTIONARIES & BAKING,DE CEDARS PLANTAIN CHIPS RIPE / UNRIPE 600G,DE CEDARS PLANTAIN CHIPS RIPE / UNRIPE 600G,0,0,131,1,6.31391E+11,6.31391E+11,,,,,,,,
4495,,CONFECTIONARIES & BAKING,DEWLONSE POTATO CHIPS 300G,DEWLONSE POTATO CHIPS 300G,0,0,5,1,6.37095E+12,6.37095E+12,,,,,,,,
4498,,CONFECTIONARIES & BAKING,MENU K SUKLAACOOKIE CHOKLADCOOKIES 150G,MENU K SUKLAACOOKIE CHOKLADCOOKIES 150G,0,0,12,1,6.41041E+12,6.41041E+12,,,,,,,,
45,,VILLAGE MARKET,5GEL YELLOW GARRI 2KG,5GEL YELLOW GARRI 2KG,0,0,11,1,54415,54415,,,,,,,,
4500,,CONFECTIONARIES & BAKING,POP STAR POPCORN 50G,POP STAR POPCORN 50G,0,0,50,1,6.42782E+11,6.42782E+11,,,,,,,,
4501,,CONFECTIONARIES & BAKING,YUMMY PLANTAIN CHIPS 500G,YUMMY PLANTAIN CHIPS 500G,0,0,16,1,6.42782E+11,6.42782E+11,,,,,,,,
4503,,CONFECTIONARIES & BAKING,DE CEDARS POTATO CHIPS JAR 600G,DE CEDARS POTATO CHIPS JAR 600G,0,0,3,1,6.46666E+11,6.46666E+11,,,,,,,,
4506,,CONFECTIONARIES & BAKING,BORDER CHOCOLATEY COOKIES 30G,BORDER CHOCOLATEY COOKIES 30G,0,0,4,1,6.52655E+11,6.52655E+11,,,,,,,,
4507,,CONFECTIONARIES & BAKING,BORDER GOLDEN OAT CRUMBLES BIS 30G,BORDER GOLDEN OAT CRUMBLES BIS 30G,0,0,1,1,6.52655E+11,6.52655E+11,,,,,,,,
4508,,CONFECTIONARIES & BAKING,HERBAL TEA BLOOD PURIFIER 40G,HERBAL TEA BLOOD PURIFIER 40G,0,0,3,1,6.56501E+11,6.56501E+11,,,,,,,,
4509,,CONFECTIONARIES & BAKING,BAIESY ALL NATURAL DRIED HIBISCUS INFUSION 20G,BAIESY ALL NATURAL DRIED HIBISCUS INFUSION 20G,0,0,6,1,6.59859E+11,6.59859E+11,,,,,,,,
451,,PROVISIONS,IMPRA TEA BLACK TEA APPLE CINNAMON 60G,IMPRA TEA BLACK TEA APPLE CINNAMON 60G,0,0,5,1,4.79102E+12,4.79102E+12,,,,,,,,
4510,,CONFECTIONARIES & BAKING,TONEE FRIED UKWA 500GRM,TONEE FRIED UKWA 500GRM,0,0,11,1,6602165452,6602165452,,,,,,,,
4512,,CONFECTIONARIES & BAKING,ISY ROYAL COATED PEANUTS 300G,ISY ROYAL COATED PEANUTS 300G,0,0,3,1,6.69465E+11,6.69465E+11,,,,,,,,
4513,,CONFECTIONARIES & BAKING,GABS CASHEW NUTS 450G,GABS CASHEW NUTS 450G,0,0,2,1,6.69855E+12,6.69855E+12,,,,,,,,
4515,,CONFECTIONARIES & BAKING,GOD IS GREAT ROASTED WHOLE CASHEW NUTS BOTTLE 450G,GOD IS GREAT ROASTED WHOLE CASHEW NUTS BOTTLE 450G,0,0,11,1,6.78932E+12,6.78932E+12,,,,,,,,
4517,,CONFECTIONARIES & BAKING,REELFRUIT GENTLY DRIED MANGO 50G,REELFRUIT GENTLY DRIED MANGO 50G,0,0,23,1,6.8057E+11,6.8057E+11,,,,,,,,
4518,,CONFECTIONARIES & BAKING,REELFRUIT GENTLY DRIED PINEAPPLE 100G,REELFRUIT GENTLY DRIED PINEAPPLE 100G,0,0,12,1,6.8057E+11,6.8057E+11,,,,,,,,
4519,,CONFECTIONARIES & BAKING,REELFRUIT GENTLY DRIED MANGO 100G,REELFRUIT GENTLY DRIED MANGO 100G,0,0,12,1,6.8057E+11,6.8057E+11,,,,,,,,
452,,PROVISIONS,IMPRA GREEN TEA GINGER 60G,IMPRA GREEN TEA GINGER 60G,0,0,9,1,4.79102E+12,4.79102E+12,,,,,,,,
4527,,CONFECTIONARIES & BAKING,FINE FAIR UK ORIGINAL CREAM CRACKERS BISCUIT 200G,FINE FAIR UK ORIGINAL CREAM CRACKERS BISCUIT 200G,0,0,1,1,6.90113E+12,6.90113E+12,,,,,,,,
4528,,CONFECTIONARIES & BAKING,McJACOB'S WATER CRACKER 200G,McJACOB'S WATER CRACKER 200G,0,0,16,1,6.90113E+12,6.90113E+12,,,,,,,,
453,,PROVISIONS,IMPRA GREEN TEA GINSENG 60G,IMPRA GREEN TEA GINSENG 60G,0,0,4,1,4.79102E+12,4.79102E+12,,,,,,,,
4534,,CONFECTIONARIES & BAKING,OGL NUTS BUTTER SHORTBREAD 150G,OGL NUTS BUTTER SHORTBREAD 150G,0,0,19,1,6.91135E+12,6.91135E+12,,,,,,,,
4535,,CONFECTIONARIES & BAKING,OGL CRANBERRY BUTTER SHORTBREAD 150G,OGL CRANBERRY BUTTER SHORTBREAD 150G,0,0,20,1,6.91135E+12,6.91135E+12,,,,,,,,
4536,,CONFECTIONARIES & BAKING,OGL MILKY BUTTER SHORTBREAD 150G,OGL MILKY BUTTER SHORTBREAD 150G,0,0,8,1,6.91135E+12,6.91135E+12,,,,,,,,
4539,,CONFECTIONARIES & BAKING,OGL BUTTER SHORTBREAD 102G,OGL BUTTER SHORTBREAD 102G,0,0,23,1,6.91135E+12,6.91135E+12,,,,,,,,
4540,,CONFECTIONARIES & BAKING,OGL COCONUT BUTTER SHORTBREAD 205G,OGL COCONUT BUTTER SHORTBREAD 205G,0,0,36,1,6.91135E+12,6.91135E+12,,,,,,,,
4541,,CONFECTIONARIES & BAKING,HEINZ B B Q SAUCE HONEY &GARLIC 600G,HEINZ B B Q SAUCE HONEY &GARLIC 600G,0,0,2,1,6.91166E+12,6.91166E+12,,,,,,,,
4542,,CONFECTIONARIES & BAKING,NAVIGABLE ONION CRACKERS 200G,NAVIGABLE ONION CRACKERS 200G,0,0,15,1,6.91905E+12,6.91905E+12,,,,,,,,
4545,,CONFECTIONARIES & BAKING,ERKO MALLOW WORLD PINK & WHITE 150G,ERKO MALLOW WORLD PINK & WHITE 150G,0,0,26,1,6.92593E+12,6.92593E+12,,,,,,,,
455,,PROVISIONS,SAMIRA GREEN TEA LEMON & GINGER 50G,SAMIRA GREEN TEA LEMON & GINGER 50G,0,0,3,1,4.79105E+12,4.79105E+12,,,,,,,,
4550,,CONFECTIONARIES & BAKING,ORIGINAL ONION CRACKERS 200G,ORIGINAL ONION CRACKERS 200G,0,0,16,1,6.92677E+12,6.92677E+12,,,,,,,,
4551,,CONFECTIONARIES & BAKING,ORIGINAL ONION CRACKERS 100G,ORIGINAL ONION CRACKERS 100G,0,0,16,1,6.92677E+12,6.92677E+12,,,,,,,,
4556,,CONFECTIONARIES & BAKING,VGC ORIGINAL RICH IN CALCIUM MILK SODA CRACKER 100,VGC ORIGINAL RICH IN CALCIUM MILK SODA CRACKER 100,0,0,22,1,6.92677E+12,6.92677E+12,,,,,,,,
4557,,CONFECTIONARIES & BAKING,MEIDAN MILK BUTTER CRACKER BISCUIT 500G,MEIDAN MILK BUTTER CRACKER BISCUIT 500G,0,0,7,1,6.92677E+12,6.92677E+12,,,,,,,,
4559,,CONFECTIONARIES & BAKING,LEGEND GINGER WITH BLACK SEED 2IN1 180G,LEGEND GINGER WITH BLACK SEED 2IN1 180G,0,0,7,1,6.9276E+12,6.9276E+12,,,,,,,,
4571,,CONFECTIONARIES & BAKING,WINS JOWN FAT BUSTER ULTIMATE DIET 250G,WINS JOWN FAT BUSTER ULTIMATE DIET 250G,0,0,3,1,6.93041E+12,6.93041E+12,,,,,,,,
4572,,CONFECTIONARIES & BAKING,LEGEND TEA &HEARBS SLIM.FAST MILK SHAK STRAW 250G,LEGEND TEA &HEARBS SLIM.FAST MILK SHAK STRAW 250G,0,0,3,1,6.93041E+12,6.93041E+12,,,,,,,,
4573,,CONFECTIONARIES & BAKING,SMILEY LIVER FLUSH TEA 40G,SMILEY LIVER FLUSH TEA 40G,0,0,3,1,6.94035E+12,6.94035E+12,,,,,,,,
4574,,CONFECTIONARIES & BAKING,SMILEY CHOLESTEROL CARE & B.P NORMALISING TEA 40G,SMILEY CHOLESTEROL CARE & B.P NORMALISING TEA 40G,0,0,2,1,6.94035E+12,6.94035E+12,,,,,,,,
4575,,CONFECTIONARIES & BAKING,AMOY FISH SAUCE 625ML,AMOY FISH SAUCE 625ML,0,0,7,1,6.94145E+12,6.94145E+12,,,,,,,,
4576,,CONFECTIONARIES & BAKING,FENG WEI YUAN COCONUT BISCUITS 16PCS BY 31.25G,FENG WEI YUAN COCONUT BISCUITS 16PCS BY 31.25G,0,0,3,1,6.94344E+12,6.94344E+12,,,,,,,,
4578,,CONFECTIONARIES & BAKING,FENG WEI YUAN ONION CRACKER 200G,FENG WEI YUAN ONION CRACKER 200G,0,0,41,1,6.94344E+12,6.94344E+12,,,,,,,,
4579,,CONFECTIONARIES & BAKING,FENG WEI YUAN MILK STICKS BISCUITS 100G,FENG WEI YUAN MILK STICKS BISCUITS 100G,0,0,89,1,6.94344E+12,6.94344E+12,,,,,,,,
4580,,CONFECTIONARIES & BAKING,FRANZZI NUT BUTTER COOKIES 100G,FRANZZI NUT BUTTER COOKIES 100G,0,0,24,1,6.94793E+12,6.94793E+12,,,,,,,,
4581,,CONFECTIONARIES & BAKING,FRANZZI CLASSIC SERIES CRANBERRY COOKIES 102G,FRANZZI CLASSIC SERIES CRANBERRY COOKIES 102G,0,0,24,1,6.94793E+12,6.94793E+12,,,,,,,,
4582,,CONFECTIONARIES & BAKING,FRANZZI DARK CHOCOLATE FLAVOR COOKIES 115G,FRANZZI DARK CHOCOLATE FLAVOR COOKIES 115G,0,0,12,1,6.94793E+12,6.94793E+12,,,,,,,,
4583,,CONFECTIONARIES & BAKING,FRANZZI YOGURT CHOCOLATE FLAVOR COOKIES 115G,FRANZZI YOGURT CHOCOLATE FLAVOR COOKIES 115G,0,0,12,1,6.94793E+12,6.94793E+12,,,,,,,,
4584,,CONFECTIONARIES & BAKING,CHAMPS DIAMOND CASHEW NUTS 500G,CHAMPS DIAMOND CASHEW NUTS 500G,0,0,6,1,6.95001E+11,6.95001E+11,,,,,,,,
4585,,CONFECTIONARIES & BAKING,ELLE GINGER DRINK WITH HONEY 360G,ELLE GINGER DRINK WITH HONEY 360G,0,0,16,1,6.95182E+12,6.95182E+12,,,,,,,,
4586,,CONFECTIONARIES & BAKING,YUEJIYA SODA CRACKERS CRUNCHY TIME 675G,YUEJIYA SODA CRACKERS CRUNCHY TIME 675G,0,0,11,1,6.95321E+12,6.95321E+12,,,,,,,,
4587,,CONFECTIONARIES & BAKING,PAPA.HUT SUPER BIG SHALLOT BISCUIT 3X12 BY 315G,PAPA.HUT SUPER BIG SHALLOT BISCUIT 3X12 BY 315G,0,0,17,1,6.9542E+12,6.9542E+12,,,,,,,,
4588,,CONFECTIONARIES & BAKING,SUPER BIG SHALLOT BISCUIT 200G,SUPER BIG SHALLOT BISCUIT 200G,0,0,4,1,6.9542E+12,6.9542E+12,,,,,,,,
4589,,CONFECTIONARIES & BAKING,SUPER BIG SEAWEED BISCUIT 200G,SUPER BIG SEAWEED BISCUIT 200G,0,0,5,1,6.9542E+12,6.9542E+12,,,,,,,,
459,,PROVISIONS,SAMIRA GREEN TEA LEMONGRASS 50G,SAMIRA GREEN TEA LEMONGRASS 50G,0,0,3,1,4.79105E+12,4.79105E+12,,,,,,,,
4591,,CONFECTIONARIES & BAKING,JS JACOB'S SUPER TASTE MILK BISCUIT 200G,JS JACOB'S SUPER TASTE MILK BISCUIT 200G,0,0,4,1,6.9542E+12,6.9542E+12,,,,,,,,
4592,,CONFECTIONARIES & BAKING,JS JACOB'S SUPER TASTE SESAME BISCUIT 200G,JS JACOB'S SUPER TASTE SESAME BISCUIT 200G,0,0,4,1,6.9542E+12,6.9542E+12,,,,,,,,
4593,,CONFECTIONARIES & BAKING,JS JACOB'S SUPER TASTE VEGETABLE BISCUIT 200G,JS JACOB'S SUPER TASTE VEGETABLE BISCUIT 200G,0,0,2,1,6.9542E+12,6.9542E+12,,,,,,,,
4597,,CONFECTIONARIES & BAKING,JS JACOB'S SUPER TASTE SEAWEED BISCUIT 200G,JS JACOB'S SUPER TASTE SEAWEED BISCUIT 200G,0,0,3,1,6.9542E+12,6.9542E+12,,,,,,,,
4598,,CONFECTIONARIES & BAKING,SALTINE FAMILY CRACKERS 560G,SALTINE FAMILY CRACKERS 560G,0,0,5,1,6.95506E+12,6.95506E+12,,,,,,,,
4599,,CONFECTIONARIES & BAKING,PAPA.HUT VEGETABLE CRACKERS 28PCS BY 560G,PAPA.HUT VEGETABLE CRACKERS 28PCS BY 560G,0,0,3,1,6.95506E+12,6.95506E+12,,,,,,,,
4604,,CONFECTIONARIES & BAKING,DIDIAN SODA CRACKER BISCUIT 100G,DIDIAN SODA CRACKER BISCUIT 100G,0,0,21,1,6.97043E+12,6.97043E+12,,,,,,,,
4605,,CONFECTIONARIES & BAKING,BONJOURNE SODA MILK SALT CRACKERS,BONJOURNE SODA MILK SALT CRACKERS,0,0,9,1,6.97043E+12,6.97043E+12,,,,,,,,
4606,,CONFECTIONARIES & BAKING,DIDIAN SODA CRACKER BISCUIT 248G,DIDIAN SODA CRACKER BISCUIT 248G,0,0,1,1,6.97043E+12,6.97043E+12,,,,,,,,
461,,PROVISIONS,SAMIRA GREEN TEA GINGER & GARLIC 25 TEA BAGS 50G,SAMIRA GREEN TEA GINGER & GARLIC 25 TEA BAGS 50G,0,0,6,1,4.79105E+12,4.79105E+12,,,,,,,,
4610,,CONFECTIONARIES & BAKING,DIDIAN SODA CRACKERS BANANA FLAVOR 450G,DIDIAN SODA CRACKERS BANANA FLAVOR 450G,0,0,16,1,6.97043E+12,6.97043E+12,,,,,,,,
4611,,CONFECTIONARIES & BAKING,DIDIAN SODA CRACKERS SUGAR FREE 500G,DIDIAN SODA CRACKERS SUGAR FREE 500G,0,0,5,1,6.97043E+12,6.97043E+12,,,,,,,,
4612,,CONFECTIONARIES & BAKING,DIDIAN COCONUT BISCUIT 300,DIDIAN COCONUT BISCUIT 300,0,0,21,1,6.97043E+12,6.97043E+12,,,,,,,,
4616,,CONFECTIONARIES & BAKING,SHAPED MASHAMALLOWS BUTTER STYLE 15G,SHAPED MASHAMALLOWS BUTTER STYLE 15G,0,0,23,1,6.97153E+12,6.97153E+12,,,,,,,,
4617,,CONFECTIONARIES & BAKING,SHAPED MASHAMALLOWS COOKIES DESING 15G,SHAPED MASHAMALLOWS COOKIES DESING 15G,0,0,24,1,6.97153E+12,6.97153E+12,,,,,,,,
4618,,CONFECTIONARIES & BAKING,SUNRIPE WHITE PRAWN CRACKERS 227G,SUNRIPE WHITE PRAWN CRACKERS 227G,0,0,17,1,6.9725E+12,6.9725E+12,,,,,,,,
4619,,CONFECTIONARIES & BAKING,MOREFUTURE ROSE BLACK TEA 45G,MOREFUTURE ROSE BLACK TEA 45G,0,0,6,1,6.97377E+12,6.97377E+12,,,,,,,,
462,,PROVISIONS,SAMIRA GREEN TEA CAMMOMILE TEA BAGS 50G,SAMIRA GREEN TEA CAMMOMILE TEA BAGS 50G,0,0,3,1,4.79105E+12,4.79105E+12,,,,,,,,
4620,,CONFECTIONARIES & BAKING,OKKK ONION CRACKERS BISCUIT 200G,OKKK ONION CRACKERS BISCUIT 200G,0,0,9,1,6.97504E+12,6.97504E+12,,,,,,,,
4621,,CONFECTIONARIES & BAKING,SUPER RUN MILK FLAVOUR BISCUIT 500G,SUPER RUN MILK FLAVOUR BISCUIT 500G,0,0,3,1,6.97757E+12,6.97757E+12,,,,,,,,
4626,,CONFECTIONARIES & BAKING,CHAK-DE DELUX WAFERS PEANUT BUTTER CREAM 150G,CHAK-DE DELUX WAFERS PEANUT BUTTER CREAM 150G,0,0,11,1,7.03365E+11,7.03365E+11,,,,,,,,
4627,,CONFECTIONARIES & BAKING,LUVIT YUMMY MILK CREAM WAFERS WITH TIGERNUTS 35G,LUVIT YUMMY MILK CREAM WAFERS WITH TIGERNUTS 35G,0,0,8,1,7.03365E+11,7.03365E+11,,,,,,,,
4631,,CONFECTIONARIES & BAKING,CARLCON-N CHOCOLATE COOKIES 225G,CARLCON-N CHOCOLATE COOKIES 225G,0,0,8,1,7.10137E+12,7.10137E+12,,,,,,,,
4632,,CONFECTIONARIES & BAKING,CARLCON-N CHOCOCHIP COOKIES 225G,CARLCON-N CHOCOCHIP COOKIES 225G,0,0,6,1,7.10137E+12,7.10137E+12,,,,,,,,
4634,,CONFECTIONARIES & BAKING,YUMMY CHIN CHIN 750G,YUMMY CHIN CHIN 750G,0,0,3,1,7.14085E+11,7.14085E+11,,,,,,,,
4639,,CONFECTIONARIES & BAKING,USDA FOOD WALNUTS 1KG,USDA FOOD WALNUTS 1KG,0,0,6,1,7.15001E+11,7.15001E+11,,,,,,,,
4641,,CONFECTIONARIES & BAKING,"DAZZLEY TRIPLE CHOCOLATE DREAM CHIP COOKIES DARK,","DAZZLEY TRIPLE CHOCOLATE DREAM CHIP COOKIES DARK,",0,0,13,1,7.31104E+12,7.31104E+12,,,,,,,,
4644,,CONFECTIONARIES & BAKING,PLACHENS PEANUT BURGER 350,PLACHENS PEANUT BURGER 350,0,0,5,1,7.3319E+12,7.3319E+12,,,,,,,,
4645,,CONFECTIONARIES & BAKING,PLACHENS PEANUT BURGER 600G,PLACHENS PEANUT BURGER 600G,0,0,2,1,7.3319E+12,7.3319E+12,,,,,,,,
4646,,CONFECTIONARIES & BAKING,XTRA COOP CHOCOLATE CHIP COOKIES 150G,XTRA COOP CHOCOLATE CHIP COOKIES 150G,0,0,17,1,7.34019E+12,7.34019E+12,,,,,,,,
4649,,CONFECTIONARIES & BAKING,JOYCEE UNRIPE/RIPE PLANTAIN CHIPS 500G,JOYCEE UNRIPE/RIPE PLANTAIN CHIPS 500G,0,0,2,1,7.42489E+11,7.42489E+11,,,,,,,,
465,,PROVISIONS,SAMIRA MORINGA TEA 50G,SAMIRA MORINGA TEA 50G,0,0,3,1,4.79105E+12,4.79105E+12,,,,,,,,
4653,,CONFECTIONARIES & BAKING,BON O BON COOKIES & CREAM CHOCOLATE 15G,BON O BON COOKIES & CREAM CHOCOLATE 15G,0,0,90,1,7.50044E+12,7.50044E+12,,,,,,,,
4654,,CONFECTIONARIES & BAKING,AMERICAN GOURMET VANILLA POWDER 100G,AMERICAN GOURMET VANILLA POWDER 100G,0,0,3,1,7.50258E+11,7.50258E+11,,,,,,,,
4655,,CONFECTIONARIES & BAKING,BON O BON PLAIN CHOCOLATE 15G,BON O BON PLAIN CHOCOLATE 15G,0,0,60,1,75027971,75027971,,,,,,,,
4657,,CONFECTIONARIES & BAKING,BON O BON CHOCOLATE 15G,BON O BON CHOCOLATE 15G,0,0,23,1,75046910,75046910,,,,,,,,
4658,,CONFECTIONARIES & BAKING,M.Y.SAN BUTTER COOKIES ORIGINAL FLAVOUR BISCUIT 19,M.Y.SAN BUTTER COOKIES ORIGINAL FLAVOUR BISCUIT 19,0,0,1,1,7.50515E+11,7.50515E+11,,,,,,,,
4660,,CONFECTIONARIES & BAKING,M.Y.SAN GRAHAMS HONEY GRAHAMS CRACKERS 10 SINGLE P,M.Y.SAN GRAHAMS HONEY GRAHAMS CRACKERS 10 SINGLE P,0,0,7,1,7.50515E+11,7.50515E+11,,,,,,,,
4663,,CONFECTIONARIES & BAKING,M.Y.SAN GRAHAMS CHOCOLATE 10 SINGLE PACK BISCUIT 2,M.Y.SAN GRAHAMS CHOCOLATE 10 SINGLE PACK BISCUIT 2,0,0,5,1,7.50515E+11,7.50515E+11,,,,,,,,
4664,,CONFECTIONARIES & BAKING,SKYFLAKES CRACKERS GARLIC FLAVOUR 250G,SKYFLAKES CRACKERS GARLIC FLAVOUR 250G,0,0,1,1,7.50515E+11,7.50515E+11,,,,,,,,
4665,,CONFECTIONARIES & BAKING,SKYFLAKES CRACKERS ONION CHIVES FLAVOUR 250G,SKYFLAKES CRACKERS ONION CHIVES FLAVOUR 250G,0,0,4,1,7.50515E+11,7.50515E+11,,,,,,,,
4668,,CONFECTIONARIES & BAKING,AMERICAN GOURMET BAKING POWDER 100G,AMERICAN GOURMET BAKING POWDER 100G,0,0,2,1,7.57349E+11,7.57349E+11,,,,,,,,
4669,,CONFECTIONARIES & BAKING,AMERICAN GOURMET BICARBONATE OF SODA 100G,AMERICAN GOURMET BICARBONATE OF SODA 100G,0,0,2,1,7.57349E+11,7.57349E+11,,,,,,,,
467,,PROVISIONS,SAMIRA FAT BURNER 100% NATURAL HERBAL 25 TEA BAGS,SAMIRA FAT BURNER 100% NATURAL HERBAL 25 TEA BAGS,0,0,1,1,4.79105E+12,4.79105E+12,,,,,,,,
4670,,CONFECTIONARIES & BAKING,AMERICAN GOURMET PANCAKE SYRUP 710G,AMERICAN GOURMET PANCAKE SYRUP 710G,0,0,6,1,7.57349E+11,7.57349E+11,,,,,,,,
4678,,CONFECTIONARIES & BAKING,NESCAFE ALTA RICA BOLD & INTENSE95G,NESCAFE ALTA RICA BOLD & INTENSE95G,0,0,6,1,7.61329E+12,7.61329E+12,,,,,,,,
468,,PROVISIONS,SAMIRA ANTI STRESS RELIEF TEA 25BAGS 50G,SAMIRA ANTI STRESS RELIEF TEA 25BAGS 50G,0,0,7,1,4.79105E+12,4.79105E+12,,,,,,,,
4681,,CONFECTIONARIES & BAKING,OREO REMIX TRAMISU&VANILLA FLAVOUR 157G,OREO REMIX TRAMISU&VANILLA FLAVOUR 157G,0,0,29,1,7.6222E+12,7.6222E+12,,,,,,,,
4683,,CONFECTIONARIES & BAKING,OREO REMIX RASPBERRY &VANILLA FLAVOUR 157G,OREO REMIX RASPBERRY &VANILLA FLAVOUR 157G,0,0,29,1,7.6222E+12,7.6222E+12,,,,,,,,
469,,PROVISIONS,SAMIRA SUPER SLIM DIETER TEA 50G,SAMIRA SUPER SLIM DIETER TEA 50G,0,0,1,1,4.79105E+12,4.79105E+12,,,,,,,,
47,,VILLAGE MARKET,5GEL WHITE GARRI 1KG,5GEL WHITE GARRI 1KG,0,0,10,1,62020,62020,,,,,,,,
470,,PROVISIONS,SAMIRA ACTIVE MAN TEA 50G,SAMIRA ACTIVE MAN TEA 50G,0,0,3,1,4.79105E+12,4.79105E+12,,,,,,,,
4701,,CONFECTIONARIES & BAKING,OREO ORIGINAL 154G,OREO ORIGINAL 154G,0,0,69,1,7.6223E+12,7.6223E+12,,,,,,,,
4702,,CONFECTIONARIES & BAKING,OREO SNOWY ENROBED 246G,OREO SNOWY ENROBED 246G,0,0,14,1,7.6223E+12,7.6223E+12,,,,,,,,
4703,,CONFECTIONARIES & BAKING,OREO ENROBED 6X 246G,OREO ENROBED 6X 246G,0,0,9,1,7.6223E+12,7.6223E+12,,,,,,,,
4709,,CONFECTIONARIES & BAKING,CANDEREL 100TABLE 8.5G,CANDEREL 100TABLE 8.5G,0,0,16,1,7.63049E+12,7.63049E+12,,,,,,,,
471,,PROVISIONS,SAMIRA ANTI-DIABETIC TEA 50G,SAMIRA ANTI-DIABETIC TEA 50G,0,0,2,1,4.79105E+12,4.79105E+12,,,,,,,,
4711,,CONFECTIONARIES & BAKING,CAMPVILLE QUICK OATS 100% WHITE OATS 1KG,CAMPVILLE QUICK OATS 100% WHITE OATS 1KG,0,0,10,1,7.65467E+11,7.65467E+11,,,,,,,,
4712,,CONFECTIONARIES & BAKING,COLOMBINA STRAWBERRY WAFER 288G,COLOMBINA STRAWBERRY WAFER 288G,0,0,10,1,7.70201E+12,7.70201E+12,,,,,,,,
4713,,CONFECTIONARIES & BAKING,COLOMBINA VANILLA WAFER 288G,COLOMBINA VANILLA WAFER 288G,0,0,4,1,7.70201E+12,7.70201E+12,,,,,,,,
4714,,CONFECTIONARIES & BAKING,SUPER 2 STRAWBERRY COOKIES 600G,SUPER 2 STRAWBERRY COOKIES 600G,0,0,10,1,7.70203E+12,7.70203E+12,,,,,,,,
4715,,CONFECTIONARIES & BAKING,SUPER 2 LEMON 600G,SUPER 2 LEMON 600G,0,0,19,1,7.70203E+12,7.70203E+12,,,,,,,,
4716,,CONFECTIONARIES & BAKING,SUPER 2 VANILLA COOKIES 600G,SUPER 2 VANILLA COOKIES 600G,0,0,7,1,7.70203E+12,7.70203E+12,,,,,,,,
4717,,CONFECTIONARIES & BAKING,SUPER 2 CHOCOLATE COOKIES 600G,SUPER 2 CHOCOLATE COOKIES 600G,0,0,8,1,7.70203E+12,7.70203E+12,,,,,,,,
4721,,CONFECTIONARIES & BAKING,LEGBA CASHEW NUT BOTTLE 500ML,LEGBA CASHEW NUT BOTTLE 500ML,0,0,12,1,7.80115E+12,7.80115E+12,,,,,,,,
4725,,CONFECTIONARIES & BAKING,GREENCO RIPE PLANTAIN CHIPS POUNCH 270G,GREENCO RIPE PLANTAIN CHIPS POUNCH 270G,0,0,17,1,7893722271,7893722271,,,,,,,,
4726,,CONFECTIONARIES & BAKING,GREENCO RIPE PLANTAIN CHIPS POUNCH 400G,GREENCO RIPE PLANTAIN CHIPS POUNCH 400G,0,0,8,1,7893722401,7893722401,,,,,,,,
4729,,CONFECTIONARIES & BAKING,CORY HIPOPO SABOR STRAWBERRY 100G,CORY HIPOPO SABOR STRAWBERRY 100G,0,0,7,1,7.89629E+12,7.89629E+12,,,,,,,,
473,,PROVISIONS,SAMIRA ANTI MALERIA HERBAL TEA 50G,SAMIRA ANTI MALERIA HERBAL TEA 50G,0,0,7,1,4.79105E+12,4.79105E+12,,,,,,,,
4732,,CONFECTIONARIES & BAKING,CORY HIPOPO SABOR VANILLA 100G,CORY HIPOPO SABOR VANILLA 100G,0,0,1,1,7.89629E+12,7.89629E+12,,,,,,,,
4739,,CONFECTIONARIES & BAKING,CARLCON-N DIABETIC WONDER CRUNCH COOKIES VANILLA 2,CARLCON-N DIABETIC WONDER CRUNCH COOKIES VANILLA 2,0,0,3,1,7.93573E+11,7.93573E+11,,,,,,,,
474,,PROVISIONS,SAMIRA PROSTATE BALANCE TEA 50G,SAMIRA PROSTATE BALANCE TEA 50G,0,0,3,1,4.79105E+12,4.79105E+12,,,,,,,,
4740,,CONFECTIONARIES & BAKING,M&W WHOLE PLAIN DRY ROASTED CASHEW NUTS 250G,M&W WHOLE PLAIN DRY ROASTED CASHEW NUTS 250G,0,0,5,1,7.93586E+11,7.93586E+11,,,,,,,,
4742,,CONFECTIONARIES & BAKING,M&W GOURMET ROASTED & SALTED CASHEW NUT 250G,M&W GOURMET ROASTED & SALTED CASHEW NUT 250G,0,0,9,1,7.93586E+11,7.93586E+11,,,,,,,,
4744,,CONFECTIONARIES & BAKING,M&W GOURMET CASHEW NUT ROASTED WITH HONEY 250G,M&W GOURMET CASHEW NUT ROASTED WITH HONEY 250G,0,0,5,1,7.93586E+11,7.93586E+11,,,,,,,,
4746,,CONFECTIONARIES & BAKING,M&W GOURMET CASHEW ROASTED WITH CHILLI PEPPER NUT,M&W GOURMET CASHEW ROASTED WITH CHILLI PEPPER NUT,0,0,7,1,7.93586E+11,7.93586E+11,,,,,,,,
4748,,CONFECTIONARIES & BAKING,REELFRUIT TOASTED COCONUT CHIPS CARAMEL 100G,REELFRUIT TOASTED COCONUT CHIPS CARAMEL 100G,0,0,8,1,7.94712E+11,7.94712E+11,,,,,,,,
